TransactionNo,Items,Hour,Weekday,Date/Time,Day Part,Day Type
3399,Scone,11,Sunday,12/18/2016 11:20,Morning,Weekend
3400,Muesli,11,Sunday,12/18/2016 11:25,Morning,Weekend
3400,The Nomad,11,Sunday,12/18/2016 11:25,Morning,Weekend
3400,Coffee,11,Sunday,12/18/2016 11:25,Morning,Weekend
3400,Bread,11,Sunday,12/18/2016 11:25,Morning,Weekend
3401,Bread,11,Sunday,12/18/2016 11:28,Morning,Weekend
3402,Fudge,11,Sunday,12/18/2016 11:30,Morning,Weekend
3403,Bread,11,Sunday,12/18/2016 11:50,Morning,Weekend
3404,Coffee,11,Sunday,12/18/2016 11:53,Morning,Weekend
3404,Coffee,11,Sunday,12/18/2016 11:53,Morning,Weekend
3405,Bread,12,Sunday,12/18/2016 12:06,Afternoon,Weekend
3406,Bread,12,Sunday,12/18/2016 12:20,Afternoon,Weekend
3407,Coffee,12,Sunday,12/18/2016 12:26,Afternoon,Weekend
3407,Brownie,12,Sunday,12/18/2016 12:26,Afternoon,Weekend
3407,Vegan mincepie,12,Sunday,12/18/2016 12:26,Afternoon,Weekend
3408,Dulce de Leche,12,Sunday,12/18/2016 12:28,Afternoon,Weekend
3409,Coffee,12,Sunday,12/18/2016 12:29,Afternoon,Weekend
3409,Coffee,12,Sunday,12/18/2016 12:29,Afternoon,Weekend
3410,Coffee,12,Sunday,12/18/2016 12:30,Afternoon,Weekend
3411,Farm House,12,Sunday,12/18/2016 12:36,Afternoon,Weekend
3412,Coffee,12,Sunday,12/18/2016 12:48,Afternoon,Weekend
3413,Coffee,13,Sunday,12/18/2016 13:04,Afternoon,Weekend
3413,Brownie,13,Sunday,12/18/2016 13:04,Afternoon,Weekend
3414,Coffee,13,Sunday,12/18/2016 13:05,Afternoon,Weekend
3415,Coffee,13,Sunday,12/18/2016 13:09,Afternoon,Weekend
3415,Hot chocolate,13,Sunday,12/18/2016 13:09,Afternoon,Weekend
3415,Vegan mincepie,13,Sunday,12/18/2016 13:09,Afternoon,Weekend
3416,Bread,13,Sunday,12/18/2016 13:10,Afternoon,Weekend
3417,Coffee,13,Sunday,12/18/2016 13:17,Afternoon,Weekend
3417,Frittata,13,Sunday,12/18/2016 13:17,Afternoon,Weekend
3418,Medialuna,13,Sunday,12/18/2016 13:34,Afternoon,Weekend
3418,Coffee,13,Sunday,12/18/2016 13:34,Afternoon,Weekend
3419,Coffee,13,Sunday,12/18/2016 13:43,Afternoon,Weekend
3419,Juice,13,Sunday,12/18/2016 13:43,Afternoon,Weekend
3419,Mineral water,13,Sunday,12/18/2016 13:43,Afternoon,Weekend
3419,Medialuna,13,Sunday,12/18/2016 13:43,Afternoon,Weekend
3419,Crisps,13,Sunday,12/18/2016 13:43,Afternoon,Weekend
3419,Frittata,13,Sunday,12/18/2016 13:43,Afternoon,Weekend
3420,Coffee,13,Sunday,12/18/2016 13:47,Afternoon,Weekend
3421,Coffee,14,Sunday,12/18/2016 14:06,Afternoon,Weekend
3421,Cookies,14,Sunday,12/18/2016 14:06,Afternoon,Weekend
3422,Bread,14,Sunday,12/18/2016 14:06,Afternoon,Weekend
3423,Bread,14,Sunday,12/18/2016 14:07,Afternoon,Weekend
3424,Coffee,14,Sunday,12/18/2016 14:09,Afternoon,Weekend
3424,Coffee,14,Sunday,12/18/2016 14:09,Afternoon,Weekend
3424,Cake,14,Sunday,12/18/2016 14:09,Afternoon,Weekend
3424,Bread,14,Sunday,12/18/2016 14:09,Afternoon,Weekend
3424,Dulce de Leche,14,Sunday,12/18/2016 14:09,Afternoon,Weekend
3424,Bread,14,Sunday,12/18/2016 14:09,Afternoon,Weekend
3425,Coffee,14,Sunday,12/18/2016 14:11,Afternoon,Weekend
3425,Hot chocolate,14,Sunday,12/18/2016 14:11,Afternoon,Weekend
3425,Bread,14,Sunday,12/18/2016 14:11,Afternoon,Weekend
3426,Coke,14,Sunday,12/18/2016 14:23,Afternoon,Weekend
3427,Fudge,14,Sunday,12/18/2016 14:29,Afternoon,Weekend
3428,Fudge,14,Sunday,12/18/2016 14:35,Afternoon,Weekend
3429,Tea,14,Sunday,12/18/2016 14:40,Afternoon,Weekend
3429,Juice,14,Sunday,12/18/2016 14:40,Afternoon,Weekend
3429,Cake,14,Sunday,12/18/2016 14:40,Afternoon,Weekend
3429,Tartine,14,Sunday,12/18/2016 14:40,Afternoon,Weekend
3430,Brownie,14,Sunday,12/18/2016 14:44,Afternoon,Weekend
3430,Medialuna,14,Sunday,12/18/2016 14:44,Afternoon,Weekend
3430,Hot chocolate,14,Sunday,12/18/2016 14:44,Afternoon,Weekend
3430,Coffee,14,Sunday,12/18/2016 14:44,Afternoon,Weekend
3431,Coffee,15,Sunday,12/18/2016 15:05,Afternoon,Weekend
3432,Bread,15,Sunday,12/18/2016 15:08,Afternoon,Weekend
3433,Coffee,15,Sunday,12/18/2016 15:13,Afternoon,Weekend
3433,Bread,15,Sunday,12/18/2016 15:13,Afternoon,Weekend
3434,Coffee,15,Sunday,12/18/2016 15:24,Afternoon,Weekend
3434,Hot chocolate,15,Sunday,12/18/2016 15:24,Afternoon,Weekend
3434,Coffee,15,Sunday,12/18/2016 15:24,Afternoon,Weekend
3434,Cookies,15,Sunday,12/18/2016 15:24,Afternoon,Weekend
3434,Vegan mincepie,15,Sunday,12/18/2016 15:24,Afternoon,Weekend
3435,Coffee,8,Monday,12/19/2016 8:15,Morning,Weekday
3435,Medialuna,8,Monday,12/19/2016 8:15,Morning,Weekday
3436,Cookies,8,Monday,12/19/2016 8:24,Morning,Weekday
3436,Hot chocolate,8,Monday,12/19/2016 8:24,Morning,Weekday
3437,Coffee,8,Monday,12/19/2016 8:28,Morning,Weekday
3438,Coffee,8,Monday,12/19/2016 8:47,Morning,Weekday
3439,Tea,9,Monday,12/19/2016 9:03,Morning,Weekday
3440,Coffee,9,Monday,12/19/2016 9:06,Morning,Weekday
3440,Bread,9,Monday,12/19/2016 9:06,Morning,Weekday
3441,Hot chocolate,9,Monday,12/19/2016 9:15,Morning,Weekday
3442,Coffee,9,Monday,12/19/2016 9:22,Morning,Weekday
3443,Bread,9,Monday,12/19/2016 9:27,Morning,Weekday
3443,Medialuna,9,Monday,12/19/2016 9:27,Morning,Weekday
3444,Coffee,9,Monday,12/19/2016 9:31,Morning,Weekday
3445,Bread,9,Monday,12/19/2016 9:32,Morning,Weekday
3446,Coffee,9,Monday,12/19/2016 9:37,Morning,Weekday
3446,Tea,9,Monday,12/19/2016 9:37,Morning,Weekday
3446,Pastry,9,Monday,12/19/2016 9:37,Morning,Weekday
3447,Medialuna,9,Monday,12/19/2016 9:43,Morning,Weekday
3447,Coffee,9,Monday,12/19/2016 9:43,Morning,Weekday
3447,Coffee,9,Monday,12/19/2016 9:43,Morning,Weekday
3448,Coffee,9,Monday,12/19/2016 9:48,Morning,Weekday
3448,Hot chocolate,9,Monday,12/19/2016 9:48,Morning,Weekday
3449,Fudge,10,Monday,12/19/2016 10:09,Morning,Weekday
3449,Jam,10,Monday,12/19/2016 10:09,Morning,Weekday
3449,Fudge,10,Monday,12/19/2016 10:09,Morning,Weekday
3449,Fudge,10,Monday,12/19/2016 10:09,Morning,Weekday
3450,Hot chocolate,10,Monday,12/19/2016 10:13,Morning,Weekday
3450,Smoothies,10,Monday,12/19/2016 10:13,Morning,Weekday
3450,Bread,10,Monday,12/19/2016 10:13,Morning,Weekday
3450,Cookies,10,Monday,12/19/2016 10:13,Morning,Weekday
3450,Cookies,10,Monday,12/19/2016 10:13,Morning,Weekday
3451,Coffee,10,Monday,12/19/2016 10:19,Morning,Weekday
3451,Tea,10,Monday,12/19/2016 10:19,Morning,Weekday
3451,Toast,10,Monday,12/19/2016 10:19,Morning,Weekday
3451,Brownie,10,Monday,12/19/2016 10:19,Morning,Weekday
3452,Coffee,10,Monday,12/19/2016 10:24,Morning,Weekday
3452,Coffee,10,Monday,12/19/2016 10:24,Morning,Weekday
3453,Coffee,10,Monday,12/19/2016 10:39,Morning,Weekday
3454,Farm House,10,Monday,12/19/2016 10:44,Morning,Weekday
3455,Tea,11,Monday,12/19/2016 11:15,Morning,Weekday
3456,Bread,11,Monday,12/19/2016 11:16,Morning,Weekday
3457,Bread,11,Monday,12/19/2016 11:19,Morning,Weekday
3457,Coffee,11,Monday,12/19/2016 11:19,Morning,Weekday
3457,Coffee,11,Monday,12/19/2016 11:19,Morning,Weekday
3457,Bread,11,Monday,12/19/2016 11:19,Morning,Weekday
3458,Tea,11,Monday,12/19/2016 11:35,Morning,Weekday
3459,Coffee,11,Monday,12/19/2016 11:51,Morning,Weekday
3460,Coffee,12,Monday,12/19/2016 12:02,Afternoon,Weekday
3460,Fudge,12,Monday,12/19/2016 12:02,Afternoon,Weekday
3460,Brownie,12,Monday,12/19/2016 12:02,Afternoon,Weekday
3461,Coffee,12,Monday,12/19/2016 12:11,Afternoon,Weekday
3462,Coffee,12,Monday,12/19/2016 12:12,Afternoon,Weekday
3462,Bread,12,Monday,12/19/2016 12:12,Afternoon,Weekday
3463,Coffee,12,Monday,12/19/2016 12:14,Afternoon,Weekday
3463,Medialuna,12,Monday,12/19/2016 12:14,Afternoon,Weekday
3464,Farm House,12,Monday,12/19/2016 12:15,Afternoon,Weekday
3465,Fudge,12,Monday,12/19/2016 12:17,Afternoon,Weekday
3465,Coffee,12,Monday,12/19/2016 12:17,Afternoon,Weekday
3465,Sandwich,12,Monday,12/19/2016 12:17,Afternoon,Weekday
3466,Toast,12,Monday,12/19/2016 12:19,Afternoon,Weekday
3466,Cookies,12,Monday,12/19/2016 12:19,Afternoon,Weekday
3467,Sandwich,12,Monday,12/19/2016 12:25,Afternoon,Weekday
3467,Coffee,12,Monday,12/19/2016 12:25,Afternoon,Weekday
3467,Bread,12,Monday,12/19/2016 12:25,Afternoon,Weekday
3468,Focaccia,12,Monday,12/19/2016 12:26,Afternoon,Weekday
3468,Scandinavian,12,Monday,12/19/2016 12:26,Afternoon,Weekday
3469,Truffles,12,Monday,12/19/2016 12:29,Afternoon,Weekday
3469,Hearty & Seasonal,12,Monday,12/19/2016 12:29,Afternoon,Weekday
3470,Coffee,12,Monday,12/19/2016 12:32,Afternoon,Weekday
3470,Coffee,12,Monday,12/19/2016 12:32,Afternoon,Weekday
3471,Sandwich,12,Monday,12/19/2016 12:37,Afternoon,Weekday
3471,Sandwich,12,Monday,12/19/2016 12:37,Afternoon,Weekday
3472,Hearty & Seasonal,12,Monday,12/19/2016 12:41,Afternoon,Weekday
3472,Coffee,12,Monday,12/19/2016 12:41,Afternoon,Weekday
3472,Bread,12,Monday,12/19/2016 12:41,Afternoon,Weekday
3473,Bread,12,Monday,12/19/2016 12:45,Afternoon,Weekday
3473,Cake,12,Monday,12/19/2016 12:45,Afternoon,Weekday
3474,Tea,12,Monday,12/19/2016 12:55,Afternoon,Weekday
3474,Bread,12,Monday,12/19/2016 12:55,Afternoon,Weekday
3475,Bread,12,Monday,12/19/2016 12:58,Afternoon,Weekday
3476,Cookies,13,Monday,12/19/2016 13:00,Afternoon,Weekday
3476,Bread,13,Monday,12/19/2016 13:00,Afternoon,Weekday
3477,Coffee,13,Monday,12/19/2016 13:15,Afternoon,Weekday
3478,Coffee,13,Monday,12/19/2016 13:31,Afternoon,Weekday
3479,Tea,13,Monday,12/19/2016 13:37,Afternoon,Weekday
3479,Sandwich,13,Monday,12/19/2016 13:37,Afternoon,Weekday
3480,Bread,13,Monday,12/19/2016 13:38,Afternoon,Weekday
3480,Brownie,13,Monday,12/19/2016 13:38,Afternoon,Weekday
3481,Tea,13,Monday,12/19/2016 13:44,Afternoon,Weekday
3481,Coffee,13,Monday,12/19/2016 13:44,Afternoon,Weekday
3482,Coffee,13,Monday,12/19/2016 13:46,Afternoon,Weekday
3483,Coffee,13,Monday,12/19/2016 13:46,Afternoon,Weekday
3483,Cookies,13,Monday,12/19/2016 13:46,Afternoon,Weekday
3484,Cake,13,Monday,12/19/2016 13:51,Afternoon,Weekday
3484,Bread,13,Monday,12/19/2016 13:51,Afternoon,Weekday
3485,Coffee,13,Monday,12/19/2016 13:52,Afternoon,Weekday
3486,Mineral water,14,Monday,12/19/2016 14:14,Afternoon,Weekday
3486,Coke,14,Monday,12/19/2016 14:14,Afternoon,Weekday
3486,Bread,14,Monday,12/19/2016 14:14,Afternoon,Weekday
3486,Sandwich,14,Monday,12/19/2016 14:14,Afternoon,Weekday
3487,Juice,14,Monday,12/19/2016 14:20,Afternoon,Weekday
3487,Bread,14,Monday,12/19/2016 14:20,Afternoon,Weekday
3488,Coffee,14,Monday,12/19/2016 14:21,Afternoon,Weekday
3489,Truffles,14,Monday,12/19/2016 14:33,Afternoon,Weekday
3489,Tea,14,Monday,12/19/2016 14:33,Afternoon,Weekday
3489,Cake,14,Monday,12/19/2016 14:33,Afternoon,Weekday
3490,Coffee,14,Monday,12/19/2016 14:39,Afternoon,Weekday
3490,Scone,14,Monday,12/19/2016 14:39,Afternoon,Weekday
3490,Brownie,14,Monday,12/19/2016 14:39,Afternoon,Weekday
3491,Tea,14,Monday,12/19/2016 14:45,Afternoon,Weekday
3492,Sandwich,14,Monday,12/19/2016 14:46,Afternoon,Weekday
3492,Juice,14,Monday,12/19/2016 14:46,Afternoon,Weekday
3492,Tea,14,Monday,12/19/2016 14:46,Afternoon,Weekday
3493,Coffee,14,Monday,12/19/2016 14:47,Afternoon,Weekday
3494,Cake,14,Monday,12/19/2016 14:56,Afternoon,Weekday
3494,Sandwich,14,Monday,12/19/2016 14:56,Afternoon,Weekday
3494,Sandwich,14,Monday,12/19/2016 14:56,Afternoon,Weekday
3494,Bread,14,Monday,12/19/2016 14:56,Afternoon,Weekday
3495,Coffee,15,Monday,12/19/2016 15:03,Afternoon,Weekday
3495,Coffee,15,Monday,12/19/2016 15:03,Afternoon,Weekday
3496,Sandwich,15,Monday,12/19/2016 15:05,Afternoon,Weekday
3496,Coffee,15,Monday,12/19/2016 15:05,Afternoon,Weekday
3497,Juice,15,Monday,12/19/2016 15:16,Afternoon,Weekday
3497,Tea,15,Monday,12/19/2016 15:16,Afternoon,Weekday
3497,Bread,15,Monday,12/19/2016 15:16,Afternoon,Weekday
3498,Brownie,15,Monday,12/19/2016 15:18,Afternoon,Weekday
3499,Fudge,15,Monday,12/19/2016 15:19,Afternoon,Weekday
3500,Tea,15,Monday,12/19/2016 15:24,Afternoon,Weekday
3501,Tea,15,Monday,12/19/2016 15:31,Afternoon,Weekday
3502,Truffles,15,Monday,12/19/2016 15:35,Afternoon,Weekday
3502,Sandwich,15,Monday,12/19/2016 15:35,Afternoon,Weekday
3503,Medialuna,15,Monday,12/19/2016 15:39,Afternoon,Weekday
3503,Hot chocolate,15,Monday,12/19/2016 15:39,Afternoon,Weekday
3503,Bread,15,Monday,12/19/2016 15:39,Afternoon,Weekday
3503,Coffee,15,Monday,12/19/2016 15:39,Afternoon,Weekday
3504,Medialuna,15,Monday,12/19/2016 15:41,Afternoon,Weekday
3505,Coffee,15,Monday,12/19/2016 15:47,Afternoon,Weekday
3505,Coffee,15,Monday,12/19/2016 15:47,Afternoon,Weekday
3506,Coffee,15,Monday,12/19/2016 15:53,Afternoon,Weekday
3507,Tea,15,Monday,12/19/2016 15:54,Afternoon,Weekday
3508,Bread,16,Monday,12/19/2016 16:10,Afternoon,Weekday
3509,Bread,16,Monday,12/19/2016 16:21,Afternoon,Weekday
3510,Tea,16,Monday,12/19/2016 16:26,Afternoon,Weekday
3510,Coke,16,Monday,12/19/2016 16:26,Afternoon,Weekday
3510,Cake,16,Monday,12/19/2016 16:26,Afternoon,Weekday
3510,Brownie,16,Monday,12/19/2016 16:26,Afternoon,Weekday
3510,Bread,16,Monday,12/19/2016 16:26,Afternoon,Weekday
3512,Bread,8,Tuesday,12/20/2016 8:42,Morning,Weekday
3513,Tea,8,Tuesday,12/20/2016 8:53,Morning,Weekday
3513,Tea,8,Tuesday,12/20/2016 8:53,Morning,Weekday
3513,Medialuna,8,Tuesday,12/20/2016 8:53,Morning,Weekday
3513,Cookies,8,Tuesday,12/20/2016 8:53,Morning,Weekday
3513,Bread,8,Tuesday,12/20/2016 8:53,Morning,Weekday
3514,Coffee,8,Tuesday,12/20/2016 8:58,Morning,Weekday
3515,Sandwich,9,Tuesday,12/20/2016 9:11,Morning,Weekday
3515,Bread,9,Tuesday,12/20/2016 9:11,Morning,Weekday
3515,Tea,9,Tuesday,12/20/2016 9:11,Morning,Weekday
3516,Bread,9,Tuesday,12/20/2016 9:26,Morning,Weekday
3516,Toast,9,Tuesday,12/20/2016 9:26,Morning,Weekday
3516,Medialuna,9,Tuesday,12/20/2016 9:26,Morning,Weekday
3517,Pastry,9,Tuesday,12/20/2016 9:32,Morning,Weekday
3517,Medialuna,9,Tuesday,12/20/2016 9:32,Morning,Weekday
3518,Coffee,10,Tuesday,12/20/2016 10:16,Morning,Weekday
3519,Coffee,10,Tuesday,12/20/2016 10:20,Morning,Weekday
3520,Coffee,10,Tuesday,12/20/2016 10:23,Morning,Weekday
3520,Coffee,10,Tuesday,12/20/2016 10:23,Morning,Weekday
3520,Pastry,10,Tuesday,12/20/2016 10:23,Morning,Weekday
3521,Cookies,10,Tuesday,12/20/2016 10:27,Morning,Weekday
3522,Cookies,10,Tuesday,12/20/2016 10:28,Morning,Weekday
3523,Bread,10,Tuesday,12/20/2016 10:29,Morning,Weekday
3524,Coffee,10,Tuesday,12/20/2016 10:36,Morning,Weekday
3525,Coffee,10,Tuesday,12/20/2016 10:49,Morning,Weekday
3525,Coffee,10,Tuesday,12/20/2016 10:49,Morning,Weekday
3525,Pastry,10,Tuesday,12/20/2016 10:49,Morning,Weekday
3526,Bread,11,Tuesday,12/20/2016 11:12,Morning,Weekday
3527,Cookies,11,Tuesday,12/20/2016 11:21,Morning,Weekday
3527,Cake,11,Tuesday,12/20/2016 11:21,Morning,Weekday
3527,Coffee,11,Tuesday,12/20/2016 11:21,Morning,Weekday
3527,Hot chocolate,11,Tuesday,12/20/2016 11:21,Morning,Weekday
3529,Pastry,11,Tuesday,12/20/2016 11:32,Morning,Weekday
3529,Medialuna,11,Tuesday,12/20/2016 11:32,Morning,Weekday
3529,Pastry,11,Tuesday,12/20/2016 11:32,Morning,Weekday
3529,Coffee,11,Tuesday,12/20/2016 11:32,Morning,Weekday
3529,Coffee,11,Tuesday,12/20/2016 11:32,Morning,Weekday
3529,Hot chocolate,11,Tuesday,12/20/2016 11:32,Morning,Weekday
3529,The Nomad,11,Tuesday,12/20/2016 11:32,Morning,Weekday
3529,Toast,11,Tuesday,12/20/2016 11:32,Morning,Weekday
3530,Coffee,11,Tuesday,12/20/2016 11:43,Morning,Weekday
3530,Cake,11,Tuesday,12/20/2016 11:43,Morning,Weekday
3530,Bread,11,Tuesday,12/20/2016 11:43,Morning,Weekday
3531,Tea,11,Tuesday,12/20/2016 11:44,Morning,Weekday
3532,Coffee,12,Tuesday,12/20/2016 12:01,Afternoon,Weekday
3532,Cake,12,Tuesday,12/20/2016 12:01,Afternoon,Weekday
3533,Coffee,12,Tuesday,12/20/2016 12:08,Afternoon,Weekday
3534,Coffee,12,Tuesday,12/20/2016 12:10,Afternoon,Weekday
3534,Cake,12,Tuesday,12/20/2016 12:10,Afternoon,Weekday
3535,Toast,12,Tuesday,12/20/2016 12:18,Afternoon,Weekday
3535,Coffee,12,Tuesday,12/20/2016 12:18,Afternoon,Weekday
3536,Coffee,12,Tuesday,12/20/2016 12:19,Afternoon,Weekday
3537,Hot chocolate,12,Tuesday,12/20/2016 12:28,Afternoon,Weekday
3537,Cake,12,Tuesday,12/20/2016 12:28,Afternoon,Weekday
3538,Hearty & Seasonal,12,Tuesday,12/20/2016 12:46,Afternoon,Weekday
3538,Juice,12,Tuesday,12/20/2016 12:46,Afternoon,Weekday
3539,Coffee,12,Tuesday,12/20/2016 12:47,Afternoon,Weekday
3540,Hearty & Seasonal,12,Tuesday,12/20/2016 12:52,Afternoon,Weekday
3540,Coffee,12,Tuesday,12/20/2016 12:52,Afternoon,Weekday
3541,Farm House,12,Tuesday,12/20/2016 12:54,Afternoon,Weekday
3541,Cake,12,Tuesday,12/20/2016 12:54,Afternoon,Weekday
3542,Coffee,12,Tuesday,12/20/2016 12:59,Afternoon,Weekday
3542,Bread,12,Tuesday,12/20/2016 12:59,Afternoon,Weekday
3542,Farm House,12,Tuesday,12/20/2016 12:59,Afternoon,Weekday
3543,Sandwich,13,Tuesday,12/20/2016 13:04,Afternoon,Weekday
3545,Bread,13,Tuesday,12/20/2016 13:39,Afternoon,Weekday
3546,Coffee,13,Tuesday,12/20/2016 13:41,Afternoon,Weekday
3546,Brownie,13,Tuesday,12/20/2016 13:41,Afternoon,Weekday
3547,Sandwich,13,Tuesday,12/20/2016 13:46,Afternoon,Weekday
3547,Juice,13,Tuesday,12/20/2016 13:46,Afternoon,Weekday
3547,Juice,13,Tuesday,12/20/2016 13:46,Afternoon,Weekday
3548,Coffee,13,Tuesday,12/20/2016 13:56,Afternoon,Weekday
3549,Coffee,14,Tuesday,12/20/2016 14:02,Afternoon,Weekday
3550,Tea,14,Tuesday,12/20/2016 14:13,Afternoon,Weekday
3551,Coffee,14,Tuesday,12/20/2016 14:19,Afternoon,Weekday
3552,Hot chocolate,14,Tuesday,12/20/2016 14:28,Afternoon,Weekday
3554,Cake,14,Tuesday,12/20/2016 14:51,Afternoon,Weekday
3554,Coffee,14,Tuesday,12/20/2016 14:51,Afternoon,Weekday
3555,Bread,14,Tuesday,12/20/2016 14:52,Afternoon,Weekday
3556,Bread,15,Tuesday,12/20/2016 15:04,Afternoon,Weekday
3557,Coffee,15,Tuesday,12/20/2016 15:08,Afternoon,Weekday
3557,Hot chocolate,15,Tuesday,12/20/2016 15:08,Afternoon,Weekday
3558,Coffee,15,Tuesday,12/20/2016 15:14,Afternoon,Weekday
3559,Coffee,15,Tuesday,12/20/2016 15:31,Afternoon,Weekday
3559,Bread,15,Tuesday,12/20/2016 15:31,Afternoon,Weekday
3560,Coffee,15,Tuesday,12/20/2016 15:45,Afternoon,Weekday
3560,Cake,15,Tuesday,12/20/2016 15:45,Afternoon,Weekday
3561,Coffee,15,Tuesday,12/20/2016 15:46,Afternoon,Weekday
3562,Farm House,16,Tuesday,12/20/2016 16:17,Afternoon,Weekday
3563,Coffee,16,Tuesday,12/20/2016 16:43,Afternoon,Weekday
3564,Bread,17,Tuesday,12/20/2016 17:09,Evening,Weekday
3565,Coffee,17,Tuesday,12/20/2016 17:27,Evening,Weekday
3566,Farm House,17,Tuesday,12/20/2016 17:28,Evening,Weekday
3567,Scandinavian,18,Tuesday,12/20/2016 18:10,Evening,Weekday
3568,Bread,19,Tuesday,12/20/2016 19:34,Evening,Weekday
3570,Bread,8,Wednesday,12/21/2016 8:29,Morning,Weekday
3570,Pastry,8,Wednesday,12/21/2016 8:29,Morning,Weekday
3571,Coffee,8,Wednesday,12/21/2016 8:33,Morning,Weekday
3572,Coffee,8,Wednesday,12/21/2016 8:44,Morning,Weekday
3573,Coffee,8,Wednesday,12/21/2016 8:47,Morning,Weekday
3573,Bread,8,Wednesday,12/21/2016 8:47,Morning,Weekday
3573,Pastry,8,Wednesday,12/21/2016 8:47,Morning,Weekday
3574,Coffee,8,Wednesday,12/21/2016 8:58,Morning,Weekday
3574,Bread,8,Wednesday,12/21/2016 8:58,Morning,Weekday
3575,Coffee,8,Wednesday,12/21/2016 8:59,Morning,Weekday
3575,Coffee,8,Wednesday,12/21/2016 8:59,Morning,Weekday
3575,Medialuna,8,Wednesday,12/21/2016 8:59,Morning,Weekday
3576,Jam,9,Wednesday,12/21/2016 9:11,Morning,Weekday
3576,Fudge,9,Wednesday,12/21/2016 9:11,Morning,Weekday
3576,Medialuna,9,Wednesday,12/21/2016 9:11,Morning,Weekday
3577,Tea,9,Wednesday,12/21/2016 9:12,Morning,Weekday
3578,Bread,9,Wednesday,12/21/2016 9:16,Morning,Weekday
3578,Bread,9,Wednesday,12/21/2016 9:16,Morning,Weekday
3579,Bread,9,Wednesday,12/21/2016 9:30,Morning,Weekday
3580,Pastry,10,Wednesday,12/21/2016 10:00,Morning,Weekday
3580,Coffee,10,Wednesday,12/21/2016 10:00,Morning,Weekday
3580,Coffee,10,Wednesday,12/21/2016 10:00,Morning,Weekday
3580,Coffee,10,Wednesday,12/21/2016 10:00,Morning,Weekday
3581,Coffee,10,Wednesday,12/21/2016 10:08,Morning,Weekday
3582,Bread,10,Wednesday,12/21/2016 10:12,Morning,Weekday
3583,Coffee,10,Wednesday,12/21/2016 10:15,Morning,Weekday
3583,Coffee,10,Wednesday,12/21/2016 10:15,Morning,Weekday
3584,Coffee,10,Wednesday,12/21/2016 10:21,Morning,Weekday
3584,Cookies,10,Wednesday,12/21/2016 10:21,Morning,Weekday
3585,Coffee,10,Wednesday,12/21/2016 10:22,Morning,Weekday
3586,Coffee,10,Wednesday,12/21/2016 10:32,Morning,Weekday
3587,Pastry,10,Wednesday,12/21/2016 10:39,Morning,Weekday
3587,Coffee,10,Wednesday,12/21/2016 10:39,Morning,Weekday
3587,Coffee,10,Wednesday,12/21/2016 10:39,Morning,Weekday
3588,Bread,10,Wednesday,12/21/2016 10:47,Morning,Weekday
3589,Fudge,10,Wednesday,12/21/2016 10:54,Morning,Weekday
3589,Coffee,10,Wednesday,12/21/2016 10:54,Morning,Weekday
3590,Hot chocolate,10,Wednesday,12/21/2016 10:56,Morning,Weekday
3590,Cake,10,Wednesday,12/21/2016 10:56,Morning,Weekday
3591,Muffin,11,Wednesday,12/21/2016 11:01,Morning,Weekday
3591,Coffee,11,Wednesday,12/21/2016 11:01,Morning,Weekday
3592,Coffee,11,Wednesday,12/21/2016 11:22,Morning,Weekday
3592,Coffee,11,Wednesday,12/21/2016 11:22,Morning,Weekday
3592,Medialuna,11,Wednesday,12/21/2016 11:22,Morning,Weekday
3593,Gingerbread syrup,11,Wednesday,12/21/2016 11:23,Morning,Weekday
3594,Coffee,11,Wednesday,12/21/2016 11:39,Morning,Weekday
3594,Coffee,11,Wednesday,12/21/2016 11:39,Morning,Weekday
3595,Sandwich,11,Wednesday,12/21/2016 11:46,Morning,Weekday
3595,Coffee,11,Wednesday,12/21/2016 11:46,Morning,Weekday
3596,Bread,11,Wednesday,12/21/2016 11:48,Morning,Weekday
3597,Coffee,11,Wednesday,12/21/2016 11:50,Morning,Weekday
3598,Coke,11,Wednesday,12/21/2016 11:54,Morning,Weekday
3598,Coffee,11,Wednesday,12/21/2016 11:54,Morning,Weekday
3598,Juice,11,Wednesday,12/21/2016 11:54,Morning,Weekday
3599,Medialuna,11,Wednesday,12/21/2016 11:56,Morning,Weekday
3600,Bread,11,Wednesday,12/21/2016 11:56,Morning,Weekday
3601,Coffee,12,Wednesday,12/21/2016 12:01,Afternoon,Weekday
3601,Pastry,12,Wednesday,12/21/2016 12:01,Afternoon,Weekday
3602,Coffee,12,Wednesday,12/21/2016 12:05,Afternoon,Weekday
3602,Cake,12,Wednesday,12/21/2016 12:05,Afternoon,Weekday
3602,Bread,12,Wednesday,12/21/2016 12:05,Afternoon,Weekday
3603,Coffee,12,Wednesday,12/21/2016 12:13,Afternoon,Weekday
3605,Bread,12,Wednesday,12/21/2016 12:32,Afternoon,Weekday
3606,Bread,12,Wednesday,12/21/2016 12:35,Afternoon,Weekday
3608,Tea,12,Wednesday,12/21/2016 12:53,Afternoon,Weekday
3608,Coffee,12,Wednesday,12/21/2016 12:53,Afternoon,Weekday
3608,Toast,12,Wednesday,12/21/2016 12:53,Afternoon,Weekday
3609,Sandwich,12,Wednesday,12/21/2016 12:58,Afternoon,Weekday
